	-0.0833333	-0.108333	0.990616
	-0.0833333	-0.108333	-0.990616
	0.516667	0.491667	0.700942
	0.516667	0.491667	-0.700942
	0.516667	-0.491667	0.700942
	0.516667	-0.491667	-0.700942
	-0.516667	0.491667	0.700942
	-0.516667	0.491667	-0.700942
	-0.516667	-0.491667	0.700942
	-0.516667	-0.491667	-0.700942
	0.141667	0.233333	0.962022
	0.141667	0.233333	-0.962022
	0.141667	-0.233333	0.962022
	0.141667	-0.233333	-0.962022
	-0.141667	0.233333	0.962022
	-0.141667	0.233333	-0.962022
	-0.141667	-0.233333	0.962022
	-0.141667	-0.233333	-0.962022
	0.675	0.5	0.542563
	0.675	0.5	-0.542563
	0.675	-0.5	0.542563
	0.675	-0.5	-0.542563
	-0.675	0.5	0.542563
	-0.675	0.5	-0.542563
	-0.675	-0.5	0.542563
	-0.675	-0.5	-0.542563
	0.4	0.408333	0.820527
	0.4	0.408333	-0.820527
	0.4	-0.408333	0.820527
	0.4	-0.408333	-0.820527
	-0.4	0.408333	0.820527
	-0.4	0.408333	-0.820527
	-0.4	-0.408333	0.820527
	-0.4	-0.408333	-0.820527
	0.466667	0.233333	0.853099
	0.466667	0.233333	-0.853099
	0.466667	-0.233333	0.853099
	0.466667	-0.233333	-0.853099
	-0.466667	0.233333	0.853099
	-0.466667	0.233333	-0.853099
	-0.466667	-0.233333	0.853099
	-0.466667	-0.233333	-0.853099
	0.0833333	0.733333	0.674743
	0.0833333	0.733333	-0.674743
	0.0833333	-0.733333	0.674743
	0.0833333	-0.733333	-0.674743
	-0.0833333	0.733333	0.674743
	-0.0833333	0.733333	-0.674743
	-0.0833333	-0.733333	0.674743
	-0.0833333	-0.733333	-0.674743
	0.266667	0.433333	0.860878
	0.266667	0.433333	-0.860878
	0.266667	-0.433333	0.860878
	0.266667	-0.433333	-0.860878
	-0.266667	0.433333	0.860878
	-0.266667	0.433333	-0.860878
	-0.266667	-0.433333	0.860878
	-0.266667	-0.433333	-0.860878
	0.0166667	0.491667	0.870624
	0.0166667	0.491667	-0.870624
	0.0166667	-0.491667	0.870624
	0.0166667	-0.491667	-0.870624
	-0.0166667	0.491667	0.870624
	-0.0166667	0.491667	-0.870624
	-0.0166667	-0.491667	0.870624
	-0.0166667	-0.491667	-0.870624
	0.291667	0.441667	0.848446
	0.291667	0.441667	-0.848446
	0.291667	-0.441667	0.848446
	0.291667	-0.441667	-0.848446
	-0.291667	0.441667	0.848446
	-0.291667	0.441667	-0.848446
	-0.291667	-0.441667	0.848446
	-0.291667	-0.441667	-0.848446
	0.3	0.166667	0.939267
	0.3	0.166667	-0.939267
	0.3	-0.166667	0.939267
	0.3	-0.166667	-0.939267
	-0.3	0.166667	0.939267
	-0.3	0.166667	-0.939267
	-0.3	-0.166667	0.939267
	-0.3	-0.166667	-0.939267
	0.241667	0.533333	0.81065
	0.241667	0.533333	-0.81065
	0.241667	-0.533333	0.81065
	0.241667	-0.533333	-0.81065
	-0.241667	0.533333	0.81065
	-0.241667	0.533333	-0.81065
	-0.241667	-0.533333	0.81065
	-0.241667	-0.533333	-0.81065
	0.5	0.45	0.739932
	0.5	0.45	-0.739932
	0.5	-0.45	0.739932
	0.5	-0.45	-0.739932
	-0.5	0.45	0.739932
	-0.5	0.45	-0.739932
	-0.5	-0.45	0.739932
	-0.5	-0.45	-0.739932
	0.483333	0.333333	0.809492
	0.483333	0.333333	-0.809492
	0.483333	-0.333333	0.809492
	0.483333	-0.333333	-0.809492
	-0.483333	0.333333	0.809492
	-0.483333	0.333333	-0.809492
	-0.483333	-0.333333	0.809492
	-0.483333	-0.333333	-0.809492
	0.608333	0.683333	0.403715
	0.608333	0.683333	-0.403715
	0.608333	-0.683333	0.403715
	0.608333	-0.683333	-0.403715
	-0.608333	0.683333	0.403715
	-0.608333	0.683333	-0.403715
	-0.608333	-0.683333	0.403715
	-0.608333	-0.683333	-0.403715
	0.583333	0.433333	0.686982
	0.583333	0.433333	-0.686982
	0.583333	-0.433333	0.686982
	0.583333	-0.433333	-0.686982
	-0.583333	0.433333	0.686982
	-0.583333	0.433333	-0.686982
	-0.583333	-0.433333	0.686982
	-0.583333	-0.433333	-0.686982
	0.216667	0.641667	0.735744
	0.216667	0.641667	-0.735744
	0.216667	-0.641667	0.735744
	0.216667	-0.641667	-0.735744
	-0.216667	0.641667	0.735744
	-0.216667	0.641667	-0.735744
	-0.216667	-0.641667	0.735744
	-0.216667	-0.641667	-0.735744
	0.275	0.766667	0.58017
	0.275	0.766667	-0.58017
	0.275	-0.766667	0.58017
	0.275	-0.766667	-0.58017
	-0.275	0.766667	0.58017
	-0.275	0.766667	-0.58017
	-0.275	-0.766667	0.58017
	-0.275	-0.766667	-0.58017
	0.608333	0.583333	0.538194
	0.608333	0.583333	-0.538194
	0.608333	-0.583333	0.538194
	0.608333	-0.583333	-0.538194
	-0.608333	0.583333	0.538194
	-0.608333	0.583333	-0.538194
	-0.608333	-0.583333	0.538194
	-0.608333	-0.583333	-0.538194
	0.025	0.566667	0.823568
	0.025	0.566667	-0.823568
	0.025	-0.566667	0.823568
	0.025	-0.566667	-0.823568
	-0.025	0.566667	0.823568
	-0.025	0.566667	-0.823568
	-0.025	-0.566667	0.823568
	-0.025	-0.566667	-0.823568
	0.0583333	0.416667	0.907186
	0.0583333	0.416667	-0.907186
	0.0583333	-0.416667	0.907186
	0.0583333	-0.416667	-0.907186
	-0.0583333	0.416667	0.907186
	-0.0583333	0.416667	-0.907186
	-0.0583333	-0.416667	0.907186
	-0.0583333	-0.416667	-0.907186
	0.508333	0.183333	0.841419
	0.508333	0.183333	-0.841419
	0.508333	-0.183333	0.841419
	0.508333	-0.183333	-0.841419
	-0.508333	0.183333	0.841419
	-0.508333	0.183333	-0.841419
	-0.508333	-0.183333	0.841419
	-0.508333	-0.183333	-0.841419
	0.3	0.691667	0.656961
	0.3	0.691667	-0.656961
	0.3	-0.691667	0.656961
	0.3	-0.691667	-0.656961
	-0.3	0.691667	0.656961
	-0.3	0.691667	-0.656961
	-0.3	-0.691667	0.656961
	-0.3	-0.691667	-0.656961
	0.558333	0	0.829617
	0.558333	0	-0.829617
	0.558333	-0	0.829617
	0.558333	-0	-0.829617
	-0.558333	0	0.829617
	-0.558333	0	-0.829617
	-0.558333	-0	0.829617
	-0.558333	-0	-0.829617
	0.825	0.25	0.506828
	0.825	0.25	-0.506828
	0.825	-0.25	0.506828
	0.825	-0.25	-0.506828
	-0.825	0.25	0.506828
	-0.825	0.25	-0.506828
	-0.825	-0.25	0.506828
	-0.825	-0.25	-0.506828
	0.45	0.45	0.771362
	0.45	0.45	-0.771362
	0.45	-0.45	0.771362
	0.45	-0.45	-0.771362
	-0.45	0.45	0.771362
	-0.45	0.45	-0.771362
	-0.45	-0.45	0.771362
	-0.45	-0.45	-0.771362
	0.441667	0.708333	0.550631
	0.441667	0.708333	-0.550631
	0.441667	-0.708333	0.550631
	0.441667	-0.708333	-0.550631
	-0.441667	0.708333	0.550631
	-0.441667	0.708333	-0.550631
	-0.441667	-0.708333	0.550631
	-0.441667	-0.708333	-0.550631
	0.75	0.158333	0.642208
	0.75	0.158333	-0.642208
	0.75	-0.158333	0.642208
	0.75	-0.158333	-0.642208
	-0.75	0.158333	0.642208
	-0.75	0.158333	-0.642208
	-0.75	-0.158333	0.642208
	-0.75	-0.158333	-0.642208
	0.466667	0.766667	0.440959
	0.466667	0.766667	-0.440959
	0.466667	-0.766667	0.440959
	0.466667	-0.766667	-0.440959
	-0.466667	0.766667	0.440959
	-0.466667	0.766667	-0.440959
	-0.466667	-0.766667	0.440959
	-0.466667	-0.766667	-0.440959
	0.766667	0.233333	0.598145
	0.766667	0.233333	-0.598145
	0.766667	-0.233333	0.598145
	0.766667	-0.233333	-0.598145
	-0.766667	0.233333	0.598145
	-0.766667	0.233333	-0.598145
	-0.766667	-0.233333	0.598145
	-0.766667	-0.233333	-0.598145
	0.7	0.0833333	0.709264
	0.7	0.0833333	-0.709264
	0.7	-0.0833333	0.709264
	0.7	-0.0833333	-0.709264
	-0.7	0.0833333	0.709264
	-0.7	0.0833333	-0.709264
	-0.7	-0.0833333	0.709264
	-0.7	-0.0833333	-0.709264
	0.258333	0.6	0.757142
	0.258333	0.6	-0.757142
	0.258333	-0.6	0.757142
	0.258333	-0.6	-0.757142
	-0.258333	0.6	0.757142
	-0.258333	0.6	-0.757142
	-0.258333	-0.6	0.757142
	-0.258333	-0.6	-0.757142
	0.608333	0.641667	0.467113
	0.608333	0.641667	-0.467113
	0.608333	-0.641667	0.467113
	0.608333	-0.641667	-0.467113
	-0.608333	0.641667	0.467113
	-0.608333	0.641667	-0.467113
	-0.608333	-0.641667	0.467113
	-0.608333	-0.641667	-0.467113
	0.00833333	0.125	0.992122
	0.00833333	0.125	-0.992122
	0.00833333	-0.125	0.992122
	0.00833333	-0.125	-0.992122
	-0.00833333	0.125	0.992122
	-0.00833333	0.125	-0.992122
	-0.00833333	-0.125	0.992122
	-0.00833333	-0.125	-0.992122
	0.608333	0.775	0.171189
	0.608333	0.775	-0.171189
	0.608333	-0.775	0.171189
	0.608333	-0.775	-0.171189
	-0.608333	0.775	0.171189
	-0.608333	0.775	-0.171189
	-0.608333	-0.775	0.171189
	-0.608333	-0.775	-0.171189
	0.183333	0.3	0.936156
	0.183333	0.3	-0.936156
	0.183333	-0.3	0.936156
	0.183333	-0.3	-0.936156
	-0.183333	0.3	0.936156
	-0.183333	0.3	-0.936156
	-0.183333	-0.3	0.936156
	-0.183333	-0.3	-0.936156
	0.0666667	0.225	0.972075
	0.0666667	0.225	-0.972075
	0.0666667	-0.225	0.972075
	0.0666667	-0.225	-0.972075
	-0.0666667	0.225	0.972075
	-0.0666667	0.225	-0.972075
	-0.0666667	-0.225	0.972075
	-0.0666667	-0.225	-0.972075
	0.216667	0.758333	0.614806
	0.216667	0.758333	-0.614806
	0.216667	-0.758333	0.614806
	0.216667	-0.758333	-0.614806
	-0.216667	0.758333	0.614806
	-0.216667	0.758333	-0.614806
	-0.216667	-0.758333	0.614806
	-0.216667	-0.758333	-0.614806
	0.3	0.591667	0.748285
	0.3	0.591667	-0.748285
	0.3	-0.591667	0.748285
	0.3	-0.591667	-0.748285
	-0.3	0.591667	0.748285
	-0.3	0.591667	-0.748285
	-0.3	-0.591667	0.748285
	-0.3	-0.591667	-0.748285
	0.716667	0.391667	0.577049
	0.716667	0.391667	-0.577049
	0.716667	-0.391667	0.577049
	0.716667	-0.391667	-0.577049
	-0.716667	0.391667	0.577049
	-0.716667	0.391667	-0.577049
	-0.716667	-0.391667	0.577049
	-0.716667	-0.391667	-0.577049
	0.158333	0.133333	0.978342
	0.158333	0.133333	-0.978342
	0.158333	-0.133333	0.978342
	0.158333	-0.133333	-0.978342
	-0.158333	0.133333	0.978342
	-0.158333	0.133333	-0.978342
	-0.158333	-0.133333	0.978342
	-0.158333	-0.133333	-0.978342
	0.508333	0.7	0.501595
	0.508333	0.7	-0.501595
	0.508333	-0.7	0.501595
	0.508333	-0.7	-0.501595
	-0.508333	0.7	0.501595
	-0.508333	0.7	-0.501595
	-0.508333	-0.7	0.501595
	-0.508333	-0.7	-0.501595
	0.591667	0.658333	0.465325
	0.591667	0.658333	-0.465325
	0.591667	-0.658333	0.465325
	0.591667	-0.658333	-0.465325
	-0.591667	0.658333	0.465325
	-0.591667	0.658333	-0.465325
	-0.591667	-0.658333	0.465325
	-0.591667	-0.658333	-0.465325
	0.633333	0.758333	0.154335
	0.633333	0.758333	-0.154335
	0.633333	-0.758333	0.154335
	0.633333	-0.758333	-0.154335
	-0.633333	0.758333	0.154335
	-0.633333	0.758333	-0.154335
	-0.633333	-0.758333	0.154335
	-0.633333	-0.758333	-0.154335
	0.416667	0.791667	0.446825
	0.416667	0.791667	-0.446825
	0.416667	-0.791667	0.446825
	0.416667	-0.791667	-0.446825
	-0.416667	0.791667	0.446825
	-0.416667	0.791667	-0.446825
	-0.416667	-0.791667	0.446825
	-0.416667	-0.791667	-0.446825
	0.533333	0.191667	0.823905
	0.533333	0.191667	-0.823905
	0.533333	-0.191667	0.823905
	0.533333	-0.191667	-0.823905
	-0.533333	0.191667	0.823905
	-0.533333	0.191667	-0.823905
	-0.533333	-0.191667	0.823905
	-0.533333	-0.191667	-0.823905
	0.0166667	0.508333	0.860999
	0.0166667	0.508333	-0.860999
	0.0166667	-0.508333	0.860999
	0.0166667	-0.508333	-0.860999
	-0.0166667	0.508333	0.860999
	-0.0166667	0.508333	-0.860999
	-0.0166667	-0.508333	0.860999
	-0.0166667	-0.508333	-0.860999
	0.391667	0.641667	0.65944
	0.391667	0.641667	-0.65944
	0.391667	-0.641667	0.65944
	0.391667	-0.641667	-0.65944
	-0.391667	0.641667	0.65944
	-0.391667	0.641667	-0.65944
	-0.391667	-0.641667	0.65944
	-0.391667	-0.641667	-0.65944
	0.325	0.191667	0.926088
	0.325	0.191667	-0.926088
	0.325	-0.191667	0.926088
	0.325	-0.191667	-0.926088
	-0.325	0.191667	0.926088
	-0.325	0.191667	-0.926088
	-0.325	-0.191667	0.926088
	-0.325	-0.191667	-0.926088
	0.216667	0.625	0.749954
	0.216667	0.625	-0.749954
	0.216667	-0.625	0.749954
	0.216667	-0.625	-0.749954
	-0.216667	0.625	0.749954
	-0.216667	0.625	-0.749954
	-0.216667	-0.625	0.749954
	-0.216667	-0.625	-0.749954
	0.575	0.65	0.496865
	0.575	0.65	-0.496865
	0.575	-0.65	0.496865
	0.575	-0.65	-0.496865
	-0.575	0.65	0.496865
	-0.575	0.65	-0.496865
	-0.575	-0.65	0.496865
	-0.575	-0.65	-0.496865
	0.3	0.65	0.698212
	0.3	0.65	-0.698212
	0.3	-0.65	0.698212
	0.3	-0.65	-0.698212
	-0.3	0.65	0.698212
	-0.3	0.65	-0.698212
	-0.3	-0.65	0.698212
	-0.3	-0.65	-0.698212
	0.15	0.125	0.980752
	0.15	0.125	-0.980752
	0.15	-0.125	0.980752
	0.15	-0.125	-0.980752
	-0.15	0.125	0.980752
	-0.15	0.125	-0.980752
	-0.15	-0.125	0.980752
	-0.15	-0.125	-0.980752
	0.491667	0.816667	0.302191
	0.491667	0.816667	-0.302191
	0.491667	-0.816667	0.302191
	0.491667	-0.816667	-0.302191
	-0.491667	0.816667	0.302191
	-0.491667	0.816667	-0.302191
	-0.491667	-0.816667	0.302191
	-0.491667	-0.816667	-0.302191
	0.791667	0.583333	0.181621
	0.791667	0.583333	-0.181621
	0.791667	-0.583333	0.181621
	0.791667	-0.583333	-0.181621
	-0.791667	0.583333	0.181621
	-0.791667	0.583333	-0.181621
	-0.791667	-0.583333	0.181621
	-0.791667	-0.583333	-0.181621
	0.4	0.15	0.904157
	0.4	0.15	-0.904157
	0.4	-0.15	0.904157
	0.4	-0.15	-0.904157
	-0.4	0.15	0.904157
	-0.4	0.15	-0.904157
	-0.4	-0.15	0.904157
	-0.4	-0.15	-0.904157
	0.233333	0.05	0.97111
	0.233333	0.05	-0.97111
	0.233333	-0.05	0.97111
	0.233333	-0.05	-0.97111
	-0.233333	0.05	0.97111
	-0.233333	0.05	-0.97111
	-0.233333	-0.05	0.97111
	-0.233333	-0.05	-0.97111
	0.15	0.391667	0.907798
	0.15	0.391667	-0.907798
	0.15	-0.391667	0.907798
	0.15	-0.391667	-0.907798
	-0.15	0.391667	0.907798
	-0.15	0.391667	-0.907798
	-0.15	-0.391667	0.907798
	-0.15	-0.391667	-0.907798
	0.616667	0.2	0.761395
	0.616667	0.2	-0.761395
	0.616667	-0.2	0.761395
	0.616667	-0.2	-0.761395
	-0.616667	0.2	0.761395
	-0.616667	0.2	-0.761395
	-0.616667	-0.2	0.761395
	-0.616667	-0.2	-0.761395
	0.375	0.275	0.885297
	0.375	0.275	-0.885297
	0.375	-0.275	0.885297
	0.375	-0.275	-0.885297
	-0.375	0.275	0.885297
	-0.375	0.275	-0.885297
	-0.375	-0.275	0.885297
	-0.375	-0.275	-0.885297
	0.00833333	0.458333	0.888741
	0.00833333	0.458333	-0.888741
	0.00833333	-0.458333	0.888741
	0.00833333	-0.458333	-0.888741
	-0.00833333	0.458333	0.888741
	-0.00833333	0.458333	-0.888741
	-0.00833333	-0.458333	0.888741
	-0.00833333	-0.458333	-0.888741
	0.491667	0.108333	0.864018
	0.491667	0.108333	-0.864018
	0.491667	-0.108333	0.864018
	0.491667	-0.108333	-0.864018
	-0.491667	0.108333	0.864018
	-0.491667	0.108333	-0.864018
	-0.491667	-0.108333	0.864018
	-0.491667	-0.108333	-0.864018
	0.391667	0.391667	0.832583
	0.391667	0.391667	-0.832583
	0.391667	-0.391667	0.832583
	0.391667	-0.391667	-0.832583
	-0.391667	0.391667	0.832583
	-0.391667	0.391667	-0.832583
	-0.391667	-0.391667	0.832583
	-0.391667	-0.391667	-0.832583
	0.025	0.816667	0.576568
	0.025	0.816667	-0.576568
	0.025	-0.816667	0.576568
	0.025	-0.816667	-0.576568
	-0.025	0.816667	0.576568
	-0.025	0.816667	-0.576568
	-0.025	-0.816667	0.576568
	-0.025	-0.816667	-0.576568
	0.458333	0.25	0.852895
	0.458333	0.25	-0.852895
	0.458333	-0.25	0.852895
	0.458333	-0.25	-0.852895
	-0.458333	0.25	0.852895
	-0.458333	0.25	-0.852895
	-0.458333	-0.25	0.852895
	-0.458333	-0.25	-0.852895
	0.533333	0.725	0.43581
	0.533333	0.725	-0.43581
	0.533333	-0.725	0.43581
	0.533333	-0.725	-0.43581
	-0.533333	0.725	0.43581
	-0.533333	0.725	-0.43581
	-0.533333	-0.725	0.43581
	-0.533333	-0.725	-0.43581
	0.566667	0.225	0.792631
	0.566667	0.225	-0.792631
	0.566667	-0.225	0.792631
	0.566667	-0.225	-0.792631
	-0.566667	0.225	0.792631
	-0.566667	0.225	-0.792631
	-0.566667	-0.225	0.792631
	-0.566667	-0.225	-0.792631
	0.316667	0.241667	0.917235
	0.316667	0.241667	-0.917235
	0.316667	-0.241667	0.917235
	0.316667	-0.241667	-0.917235
	-0.316667	0.241667	0.917235
	-0.316667	0.241667	-0.917235
	-0.316667	-0.241667	0.917235
	-0.316667	-0.241667	-0.917235
	0.391667	0.591667	0.704647
	0.391667	0.591667	-0.704647
	0.391667	-0.591667	0.704647
	0.391667	-0.591667	-0.704647
	-0.391667	0.591667	0.704647
	-0.391667	0.591667	-0.704647
	-0.391667	-0.591667	0.704647
	-0.391667	-0.591667	-0.704647
	0.358333	0.65	0.670147
	0.358333	0.65	-0.670147
	0.358333	-0.65	0.670147
	0.358333	-0.65	-0.670147
	-0.358333	0.65	0.670147
	-0.358333	0.65	-0.670147
	-0.358333	-0.65	0.670147
	-0.358333	-0.65	-0.670147
	0.483333	0.466667	0.740683
	0.483333	0.466667	-0.740683
	0.483333	-0.466667	0.740683
	0.483333	-0.466667	-0.740683
	-0.483333	0.466667	0.740683
	-0.483333	0.466667	-0.740683
	-0.483333	-0.466667	0.740683
	-0.483333	-0.466667	-0.740683
	0.1	0.7	0.707107
	0.1	0.7	-0.707107
	0.1	-0.7	0.707107
	0.1	-0.7	-0.707107
	-0.1	0.7	0.707107
	-0.1	0.7	-0.707107
	-0.1	-0.7	0.707107
	-0.1	-0.7	-0.707107
	0.2	0.166667	0.965517
	0.2	0.166667	-0.965517
	0.2	-0.166667	0.965517
	0.2	-0.166667	-0.965517
	-0.2	0.166667	0.965517
	-0.2	0.166667	-0.965517
	-0.2	-0.166667	0.965517
	-0.2	-0.166667	-0.965517
	0.141667	0.533333	0.833958
	0.141667	0.533333	-0.833958
	0.141667	-0.533333	0.833958
	0.141667	-0.533333	-0.833958
	-0.141667	0.533333	0.833958
	-0.141667	0.533333	-0.833958
	-0.141667	-0.533333	0.833958
	-0.141667	-0.533333	-0.833958
	0.116667	0.666667	0.736169
	0.116667	0.666667	-0.736169
	0.116667	-0.666667	0.736169
	0.116667	-0.666667	-0.736169
	-0.116667	0.666667	0.736169
	-0.116667	0.666667	-0.736169
	-0.116667	-0.666667	0.736169
	-0.116667	-0.666667	-0.736169
	0.075	0.341667	0.936824
	0.075	0.341667	-0.936824
	0.075	-0.341667	0.936824
	0.075	-0.341667	-0.936824
	-0.075	0.341667	0.936824
	-0.075	0.341667	-0.936824
	-0.075	-0.341667	0.936824
	-0.075	-0.341667	-0.936824
	0.183333	0.733333	0.654684
	0.183333	0.733333	-0.654684
	0.183333	-0.733333	0.654684
	0.183333	-0.733333	-0.654684
	-0.183333	0.733333	0.654684
	-0.183333	0.733333	-0.654684
	-0.183333	-0.733333	0.654684
	-0.183333	-0.733333	-0.654684
	0.0166667	0.2	0.979654
	0.0166667	0.2	-0.979654
	0.0166667	-0.2	0.979654
	0.0166667	-0.2	-0.979654
	-0.0166667	0.2	0.979654
	-0.0166667	0.2	-0.979654
	-0.0166667	-0.2	0.979654
	-0.0166667	-0.2	-0.979654
	0.408333	0.25	0.877932
	0.408333	0.25	-0.877932
	0.408333	-0.25	0.877932
	0.408333	-0.25	-0.877932
	-0.408333	0.25	0.877932
	-0.408333	0.25	-0.877932
	-0.408333	-0.25	0.877932
	-0.408333	-0.25	-0.877932
	0.366667	0.816667	0.445658
	0.366667	0.816667	-0.445658
	0.366667	-0.816667	0.445658
	0.366667	-0.816667	-0.445658
	-0.366667	0.816667	0.445658
	-0.366667	0.816667	-0.445658
	-0.366667	-0.816667	0.445658
	-0.366667	-0.816667	-0.445658
	0.291667	0.233333	0.927624
	0.291667	0.233333	-0.927624
	0.291667	-0.233333	0.927624
	0.291667	-0.233333	-0.927624
	-0.291667	0.233333	0.927624
	-0.291667	0.233333	-0.927624
	-0.291667	-0.233333	0.927624
	-0.291667	-0.233333	-0.927624
	0.575	0.358333	0.735508
	0.575	0.358333	-0.735508
	0.575	-0.358333	0.735508
	0.575	-0.358333	-0.735508
	-0.575	0.358333	0.735508
	-0.575	0.358333	-0.735508
	-0.575	-0.358333	0.735508
	-0.575	-0.358333	-0.735508
	0.425	0.325	0.844837
	0.425	0.325	-0.844837
	0.425	-0.325	0.844837
	0.425	-0.325	-0.844837
	-0.425	0.325	0.844837
	-0.425	0.325	-0.844837
	-0.425	-0.325	0.844837
	-0.425	-0.325	-0.844837
	0.00833333	0.366667	0.930315
	0.00833333	0.366667	-0.930315
	0.00833333	-0.366667	0.930315
	0.00833333	-0.366667	-0.930315
	-0.00833333	0.366667	0.930315
	-0.00833333	0.366667	-0.930315
	-0.00833333	-0.366667	0.930315
	-0.00833333	-0.366667	-0.930315
	0.766667	0.308333	0.563163
	0.766667	0.308333	-0.563163
	0.766667	-0.308333	0.563163
	0.766667	-0.308333	-0.563163
	-0.766667	0.308333	0.563163
	-0.766667	0.308333	-0.563163
	-0.766667	-0.308333	0.563163
	-0.766667	-0.308333	-0.563163
	0.4	0.025	0.916174
	0.4	0.025	-0.916174
	0.4	-0.025	0.916174
	0.4	-0.025	-0.916174
	-0.4	0.025	0.916174
	-0.4	0.025	-0.916174
	-0.4	-0.025	0.916174
	-0.4	-0.025	-0.916174
	0.0833333	0.55	0.830997
	0.0833333	0.55	-0.830997
	0.0833333	-0.55	0.830997
	0.0833333	-0.55	-0.830997
	-0.0833333	0.55	0.830997
	-0.0833333	0.55	-0.830997
	-0.0833333	-0.55	0.830997
	-0.0833333	-0.55	-0.830997
	0.275	0.116667	0.95434
	0.275	0.116667	-0.95434
	0.275	-0.116667	0.95434
	0.275	-0.116667	-0.95434
	-0.275	0.116667	0.95434
	-0.275	0.116667	-0.95434
	-0.275	-0.116667	0.95434
	-0.275	-0.116667	-0.95434
	0.683333	0.6	0.415999
	0.683333	0.6	-0.415999
	0.683333	-0.6	0.415999
	0.683333	-0.6	-0.415999
	-0.683333	0.6	0.415999
	-0.683333	0.6	-0.415999
	-0.683333	-0.6	0.415999
	-0.683333	-0.6	-0.415999
	0.141667	0.783333	0.605243
	0.141667	0.783333	-0.605243
	0.141667	-0.783333	0.605243
	0.141667	-0.783333	-0.605243
	-0.141667	0.783333	0.605243
	-0.141667	0.783333	-0.605243
	-0.141667	-0.783333	0.605243
	-0.141667	-0.783333	-0.605243
	0.141667	0.75	0.646089
	0.141667	0.75	-0.646089
	0.141667	-0.75	0.646089
	0.141667	-0.75	-0.646089
	-0.141667	0.75	0.646089
	-0.141667	0.75	-0.646089
	-0.141667	-0.75	0.646089
	-0.141667	-0.75	-0.646089
	0.208333	0.475	0.854969
	0.208333	0.475	-0.854969
	0.208333	-0.475	0.854969
	0.208333	-0.475	-0.854969
	-0.208333	0.475	0.854969
	-0.208333	0.475	-0.854969
	-0.208333	-0.475	0.854969
	-0.208333	-0.475	-0.854969
	0	0.183333	0.983051
	0	0.183333	-0.983051
	0	-0.183333	0.983051
	0	-0.183333	-0.983051
	-0	0.183333	0.983051
	-0	0.183333	-0.983051
	-0	-0.183333	0.983051
	-0	-0.183333	-0.983051
	0.633333	0.675	0.378502
	0.633333	0.675	-0.378502
	0.633333	-0.675	0.378502
	0.633333	-0.675	-0.378502
	-0.633333	0.675	0.378502
	-0.633333	0.675	-0.378502
	-0.633333	-0.675	0.378502
	-0.633333	-0.675	-0.378502
	0	0.0583333	0.998297
	0	0.0583333	-0.998297
	0	-0.0583333	0.998297
	0	-0.0583333	-0.998297
	-0	0.0583333	0.998297
	-0	0.0583333	-0.998297
	-0	-0.0583333	0.998297
	-0	-0.0583333	-0.998297
	0	0.166667	0.986013
	0	0.166667	-0.986013
	0	-0.166667	0.986013
	0	-0.166667	-0.986013
	-0	0.166667	0.986013
	-0	0.166667	-0.986013
	-0	-0.166667	0.986013
	-0	-0.166667	-0.986013
	0.55	0.441667	0.708823
	0.55	0.441667	-0.708823
	0.55	-0.441667	0.708823
	0.55	-0.441667	-0.708823
	-0.55	0.441667	0.708823
