      -0.800000	       0.720037	      -0.400000
      -0.800070	       0.720000	      -0.400000
      -0.800000	       0.720000	      -0.399865
      -0.800000	       0.721204	      -0.440000
      -0.802551	       0.720000	      -0.440000
      -0.800000	       0.720000	      -0.442708
      -0.800000	       0.688540	      -0.120000
      -0.813388	       0.680000	      -0.120000
      -0.800000	       0.680000	      -0.088481
      -0.800000	       0.687985	      -0.160000
      -0.810754	       0.680000	      -0.160000
      -0.800000	       0.699201	      -0.200000
      -0.820079	       0.680000	      -0.200000
      -0.800000	       0.700139	      -0.240000
      -0.821315	       0.680000	      -0.240000
      -0.800000	       0.700519	      -0.280000
      -0.821315	       0.680000	      -0.280000
      -0.800000	       0.704033	      -0.320000
      -0.822419	       0.680000	      -0.320000
      -0.800000	       0.712588	      -0.360000
      -0.827752	       0.680000	      -0.360000
      -0.826526	       0.680000	      -0.400000
      -0.825711	       0.680000	      -0.440000
      -0.800000	       0.700839	      -0.480000
      -0.820200	       0.680000	      -0.480000
      -0.800000	       0.696299	      -0.520000
      -0.817779	       0.680000	      -0.520000
      -0.800000	       0.695544	      -0.560000
      -0.817451	       0.680000	      -0.560000
      -0.800000	       0.698632	      -0.600000
      -0.819249	       0.680000	      -0.600000
      -0.800000	       0.707556	      -0.640000
      -0.823981	       0.680000	      -0.640000
      -0.800000	       0.701020	      -0.680000
      -0.823365	       0.680000	      -0.680000
      -0.800000	       0.698357	      -0.720000
      -0.823304	       0.680000	      -0.720000
      -0.800000	       0.680000	      -0.760000
      -0.800000	       0.647017	       0.040000
      -0.809710	       0.640000	       0.040000
      -0.800000	       0.640000	       0.074787
      -0.800000	       0.662236	       0.000000
      -0.819268	       0.640000	       0.000000
      -0.800000	       0.667895	      -0.040000
      -0.821511	       0.640000	      -0.040000
      -0.800000	       0.676459	      -0.080000
      -0.823292	       0.640000	      -0.080000
      -0.825799	       0.640000	      -0.120000
      -0.825973	       0.640000	      -0.160000
      -0.828052	       0.640000	      -0.200000
      -0.829227	       0.640000	      -0.240000
      -0.829933	       0.640000	      -0.280000
      -0.830038	       0.640000	      -0.320000
      -0.829825	       0.640000	      -0.360000
      -0.830401	       0.640000	      -0.400000
      -0.831502	       0.640000	      -0.440000
      -0.830613	       0.640000	      -0.480000
      -0.829518	       0.640000	      -0.520000
      -0.830587	       0.640000	      -0.560000
      -0.829955	       0.640000	      -0.600000
      -0.827233	       0.640000	      -0.640000
      -0.827592	       0.640000	      -0.680000
      -0.828898	       0.640000	      -0.720000
      -0.800000	       0.680000	      -0.760000
      -0.827324	       0.640000	      -0.760000
      -0.800000	       0.664890	      -0.800000
      -0.825603	       0.640000	      -0.800000
      -0.800000	       0.657504	      -0.840000
      -0.819673	       0.640000	      -0.840000
      -0.800000	       0.652099	      -0.880000
      -0.819816	       0.640000	      -0.880000
      -0.800000	       0.655578	      -0.920000
      -0.821718	       0.640000	      -0.920000
      -0.800000	       0.640000	      -0.943818
      -0.800000	       0.605489	       0.200000
      -0.808305	       0.600000	       0.200000
      -0.800000	       0.600000	       0.219737
      -0.800000	       0.616991	       0.160000
      -0.817204	       0.600000	       0.160000
      -0.800000	       0.625461	       0.120000
      -0.822110	       0.600000	       0.120000
      -0.800000	       0.638878	       0.080000
      -0.824989	       0.600000	       0.080000
      -0.828039	       0.600000	       0.040000
      -0.828323	       0.600000	       0.000000
      -0.830258	       0.600000	      -0.040000
      -0.829910	       0.600000	      -0.080000
      -0.830859	       0.600000	      -0.120000
      -0.831432	       0.600000	      -0.160000
      -0.831963	       0.600000	      -0.200000
      -0.832823	       0.600000	      -0.240000
      -0.832821	       0.600000	      -0.280000
      -0.833630	       0.600000	      -0.320000
      -0.833616	       0.600000	      -0.360000
      -0.833617	       0.600000	      -0.400000
      -0.833626	       0.600000	      -0.440000
      -0.833400	       0.600000	      -0.480000
      -0.833294	       0.600000	      -0.520000
      -0.833028	       0.600000	      -0.560000
      -0.832782	       0.600000	      -0.600000
      -0.833880	       0.600000	      -0.640000
      -0.833066	       0.600000	      -0.680000
      -0.833698	       0.600000	      -0.720000
      -0.832026	       0.600000	      -0.760000
      -0.830761	       0.600000	      -0.800000
      -0.831632	       0.600000	      -0.840000
      -0.830469	       0.600000	      -0.880000
      -0.830020	       0.600000	      -0.920000
      -0.800000	       0.625585	      -0.960000
      -0.823556	       0.600000	      -0.960000
      -0.800000	       0.608147	      -1.000000
      -0.811954	       0.600000	      -1.000000
      -0.800000	       0.570018	       0.320000
      -0.813303	       0.560000	       0.320000
      -0.800000	       0.560000	       0.343526
      -0.800000	       0.580699	       0.280000
      -0.820217	       0.560000	       0.280000
      -0.800000	       0.594660	       0.240000
      -0.825433	       0.560000	       0.240000
      -0.826923	       0.560000	       0.200000
      -0.828418	       0.560000	       0.160000
      -0.829695	       0.560000	       0.120000
      -0.830955	       0.560000	       0.080000
      -0.831546	       0.560000	       0.040000
      -0.832491	       0.560000	       0.000000
      -0.832458	       0.560000	      -0.040000
      -0.833181	       0.560000	      -0.080000
      -0.833704	       0.560000	      -0.120000
      -0.834106	       0.560000	      -0.160000
      -0.834321	       0.560000	      -0.200000
      -0.834465	       0.560000	      -0.240000
      -0.834540	       0.560000	      -0.280000
      -0.834562	       0.560000	      -0.320000
      -0.834821	       0.560000	      -0.360000
      -0.834930	       0.560000	      -0.400000
      -0.834875	       0.560000	      -0.440000
      -0.835243	       0.560000	      -0.480000
      -0.834945	       0.560000	      -0.520000
      -0.835105	       0.560000	      -0.560000
      -0.835263	       0.560000	      -0.600000
      -0.835253	       0.560000	      -0.640000
      -0.835033	       0.560000	      -0.680000
      -0.834566	       0.560000	      -0.720000
      -0.834119	       0.560000	      -0.760000
      -0.833834	       0.560000	      -0.800000
      -0.833410	       0.560000	      -0.840000
      -0.833682	       0.560000	      -0.880000
      -0.832699	       0.560000	      -0.920000
      -0.832459	       0.560000	      -0.960000
      -0.829977	       0.560000	      -1.000000
      -0.800000	       0.536828	       0.400000
      -0.816735	       0.520000	       0.400000
      -0.800000	       0.520000	       0.436438
      -0.800000	       0.551793	       0.360000
      -0.822991	       0.520000	       0.360000
      -0.826815	       0.520000	       0.320000
      -0.828946	       0.520000	       0.280000
      -0.830119	       0.520000	       0.240000
      -0.831348	       0.520000	       0.200000
      -0.832184	       0.520000	       0.160000
      -0.832673	       0.520000	       0.120000
      -0.832940	       0.520000	       0.080000
      -0.833694	       0.520000	       0.040000
      -0.833958	       0.520000	       0.000000
      -0.834338	       0.520000	      -0.040000
      -0.834680	       0.520000	      -0.080000
      -0.834863	       0.520000	      -0.120000
      -0.835005	       0.520000	      -0.160000
      -0.835268	       0.520000	      -0.200000
      -0.835375	       0.520000	      -0.240000
      -0.835532	       0.520000	      -0.280000
      -0.835661	       0.520000	      -0.320000
      -0.835660	       0.520000	      -0.360000
      -0.835880	       0.520000	      -0.400000
      -0.835917	       0.520000	      -0.440000
      -0.835966	       0.520000	      -0.480000
      -0.835760	       0.520000	      -0.520000
      -0.835914	       0.520000	      -0.560000
      -0.835816	       0.520000	      -0.600000
      -0.835856	       0.520000	      -0.640000
      -0.835963	       0.520000	      -0.680000
      -0.835891	       0.520000	      -0.720000
      -0.835574	       0.520000	      -0.760000
      -0.835137	       0.520000	      -0.800000
      -0.835246	       0.520000	      -0.840000
      -0.835938	       0.520000	      -0.880000
      -0.834901	       0.520000	      -0.920000
      -0.834832	       0.520000	      -0.960000
      -0.834177	       0.520000	      -1.000000
      -0.800000	       0.498306	       0.480000
      -0.816350	       0.480000	       0.480000
