n	-0.51249	-0.554628	0.655546
v	-0.52	-0.55163	0.56
n	-0.633703	-0.701119	-0.326882
v	-0.52	-0.56	0.568761
n	-0.658657	-0.71237	-0.242281
v	-0.52	-0.565906	0.68
n	-0.500696	-0.565414	0.655447
v	-0.52	-0.6	0.655617
n	-0.541483	-0.683524	0.489481
v	-0.537545	-0.6	0.6
n	-0.637712	-0.746036	0.191713
v	-0.52	-0.6	0.59493
n	-0.655389	-0.742047	0.140823
v	-0.544157	-0.64	0.64
n	-0.584922	-0.681518	0.439771
v	-0.52	-0.64	0.641953
n	-0.57119	-0.680438	0.459071
v	-0.52	-0.616224	0.6
n	-0.639976	-0.729821	0.240401
v	-0.52	-0.64	0.632245
n	-0.572894	-0.742858	0.346345
v	-0.52	-0.663145	0.64
n	-0.569061	-0.710004	0.414806
v	-0.48	0.688479	0.64
n	-0.517769	0.760705	0.391463
v	-0.488716	0.68	0.64
n	-0.517878	0.736183	0.435702
v	-0.48	0.68	0.640396
n	-0.514458	0.750086	0.415577
v	-0.48	0.68	0.638426
n	-0.510915	0.761161	0.3995
v	-0.48	0.64	0.651823
n	-0.525149	0.730926	0.435852
v	-0.48	0.64612	0.6
n	-0.591706	0.784464	0.185744
v	-0.487085	0.64	0.6
n	-0.608661	0.766953	0.203259
v	-0.48	0.64	0.598401
n	-0.59732	0.784899	0.164751
v	-0.48	0.6	0.67914
n	-0.47918	0.596635	0.643749
v	-0.48	0.6	0.573412
n	-0.630646	0.766968	-0.118513
v	-0.48	0.56	0.696634
n	-0.462581	0.543017	0.700822
v	-0.48	0.599263	0.68
n	-0.456909	0.603743	0.653245
v	-0.48	0.587447	0.56
n	-0.593682	0.736125	-0.325058
v	-0.510799	0.56	0.56
n	-0.647818	0.69026	-0.322293
v	-0.48	0.56	0.54005
n	-0.591699	0.683259	-0.427843
v	-0.48	0.521695	0.72
n	-0.426762	0.475789	0.76909
v	-0.481806	0.52	0.72
n	-0.435161	0.468823	0.768662
v	-0.48	0.52	0.720556
n	-0.427662	0.463734	0.775923
v	-0.48	0.540844	0.52
n	-0.568676	0.636831	-0.520628
v	-0.502208	0.52	0.52
n	-0.587727	0.613268	-0.527712
v	-0.48	0.52	0.501206
n	-0.569699	0.604426	-0.556877
v	-0.48	0.48	0.737538
n	-0.386948	0.386948	0.836984
v	-0.48	0.501823	0.48
n	-0.591638	0.60789	-0.529561
v	-0.501823	0.48	0.48
n	-0.60789	0.591638	-0.529561
v	-0.48	0.48	0.455403
n	-0.62187	0.62187	-0.475978
v	-0.48	0.44	0.757922
n	-0.392587	0.364506	0.8444
v	-0.48	0.468615	0.44
n	-0.63633	0.620286	-0.458616
v	-0.506596	0.44	0.44
n	-0.671842	0.579091	-0.461824
v	-0.48	0.440191	0.4
n	-0.677857	0.624403	-0.388112
v	-0.480178	0.44	0.4
n	-0.677856	0.624403	-0.388112
v	-0.48	0.44	0.399704
n	-0.677857	0.624404	-0.388111
v	-0.48	0.436403	0.76
n	-0.395682	0.358143	0.845677
v	-0.511147	0.4	0.76
n	-0.417271	0.328011	0.847522
v	-0.48	0.4	0.773104
n	-0.398859	0.336896	0.852885
v	-0.514368	0.4	0.4
n	-0.720799	0.571888	-0.391655
v	-0.48	0.417383	0.36
n	-0.711698	0.62091	-0.328568
v	-0.494873	0.4	0.36
n	-0.730381	0.604421	-0.318149
v	-0.48	0.4	0.324719
n	-0.729541	0.626409	-0.274555
v	-0.48	0.36	0.788674
n	-0.409713	0.305191	0.859647
v	-0.48	0.39785	0.32
n	-0.732532	0.625351	-0.268949
v	-0.509504	0.36	0.32
n	-0.781423	0.565241	-0.264348
v	-0.48	0.382821	0.28
n	-0.767054	0.605113	-0.213229
v	-0.497789	0.36	0.28
n	-0.784259	0.58132	-0.216806
v	-0.48	0.371046	0.24
n	-0.781411	0.601235	-0.167072
v	-0.488611	0.36	0.24
n	-0.791298	0.588599	-0.165524
v	-0.48	0.362356	0.2
n	-0.786529	0.606339	-0.117156
v	-0.481837	0.36	0.2
n	-0.789641	0.60183	-0.119448
v	-0.48	0.36	0.184145
n	-0.79098	0.601629	-0.111323
v	-0.48	0.331949	0.8
n	-0.409825	0.284126	0.866785
v	-0.488385	0.32	0.8
n	-0.41683	0.271949	0.86735
v	-0.48	0.32	0.803256
n	-0.41327	0.273374	0.868605
v	-0.515543	0.32	0.24
n	-0.834852	0.525161	-0.16501
v	-0.509664	0.32	0.2
n	-0.835604	0.534868	-0.125229
v	-0.48	0.356541	0.16
n	-0.798006	0.597096	-0.0816235
v	-0.505643	0.32	0.16
n	-0.837864	0.538205	-0.0912091
v	-0.48	0.353021	0.12
n	-0.805692	0.590034	-0.052152
v	-0.503173	0.32	0.12
n	-0.841222	0.537455	-0.059063
v	-0.48	0.3512	0.08
n	-0.806778	0.59004	-0.0310128
v	-0.501895	0.32	0.08
n	-0.841164	0.539558	-0.0363373
v	-0.48	0.350527	0.04
n	-0.807392	0.589724	-0.0185333
v	-0.501423	0.32	0.04
n	-0.842161	0.538866	-0.0197001
v	-0.48	0.350431	0
n	-0.805754	0.592033	-0.0160301
v	-0.501355	0.32	0
n	-0.84229	0.538878	-0.0125629
v	-0.48	0.350335	-0.04
n	-0.807506	0.589531	-0.0196924
v	-0.501288	0.32	-0.04
n	-0.843747	0.536452	-0.0176306
v	-0.48	0.34966	-0.08
n	-0.81017	0.585289	-0.0325965
v	-0.500814	0.32	-0.08
n	-0.843597	0.536054	-0.0314651
v	-0.48	0.347823	-0.12
n	-0.809202	0.585073	-0.0536872
v	-0.499525	0.32	-0.12
n	-0.841051	0.538219	-0.0543412
v	-0.48	0.34422	-0.16
n	-0.810095	0.579839	-0.0867931
v	-0.496997	0.32	-0.16
n	-0.839513	0.537013	-0.0826719
v	-0.48	0.338206	-0.2
n	-0.810495	0.57283	-0.122325
v	-0.492776	0.32	-0.2
n	-0.838102	0.531952	-0.120881
v	-0.48	0.329064	-0.24
n	-0.808527	0.562486	-0.172898
v	-0.486361	0.32	-0.24
n	-0.830515	0.529986	-0.171347
v	-0.48	0.32	-0.267675
n	-0.814428	0.542588	-0.205682
v	-0.512366	0.28	0.8
n	-0.436442	0.243309	0.86621
v	-0.48	0.28	0.81413
n	-0.413234	0.244567	0.877169
v	-0.516271	0.28	-0.2
n	-0.874242	0.469902	-0.122036
v	-0.510565	0.28	-0.24
n	-0.861411	0.478064	-0.171543
v	-0.48	0.315954	-0.28
n	-0.813428	0.536755	-0.22412
v	-0.502389	0.28	-0.28
n	-0.849988	0.475893	-0.225933
v	-0.48	0.297865	-0.32
n	-0.816468	0.50482	-0.280242
v	-0.491124	0.28	-0.32
n	-0.840065	0.470449	-0.270125
v	-0.48	0.28	-0.349452
n	-0.811819	0.479654	-0.332989
v	-0.48	0.24	0.824562
n	-0.415886	0.212243	0.884303
v	-0.511805	0.24	-0.32
n	-0.86977	0.407018	-0.278991
v	-0.48	0.273332	-0.36
n	-0.807987	0.476404	-0.346693
v	-0.498084	0.24	-0.36
n	-0.85226	0.400079	-0.337029
v	-0.48	0.240048	-0.4
n	-0.813458	0.411716	-0.410824
v	-0.480026	0.24	-0.4
n	-0.813458	0.411715	-0.410824
v	-0.48	0.24	-0.400044
n	-0.813458	0.411715	-0.410825
v	-0.48	0.2	0.834156
n	-0.421047	0.177272	0.889547
v	-0.515185	0.2	-0.36
n	-0.878005	0.336504	-0.3404
v	-0.498483	0.2	-0.4
n	-0.852362	0.337066	-0.399831
v	-0.48	0.2	-0.434088
n	-0.806919	0.346229	-0.478548
v	-0.48	0.172142	0.84
n	-0.426039	0.149812	0.892215
v	-0.484608	0.16	0.84
n	-0.425407	0.141457	0.893878
v	-0.48	0.16	0.841809
n	-0.423067	0.142433	0.894834
v	-0.512558	0.16	-0.4
n	-0.872233	0.273467	-0.405494
v	-0.48	0.192059	-0.44
n	-0.806724	0.334969	-0.486819
v	-0.492167	0.16	-0.44
n	-0.840447	0.271929	-0.468725
v	-0.48	0.16	-0.458566
n	-0.812953	0.27587	-0.512839
v	-0.496266	0.12	0.84
n	-0.438964	0.108224	0.891963
v	-0.48	0.12	0.846691
n	-0.427261	0.106826	0.897795
v	-0.50348	0.12	-0.44
n	-0.852994	0.20973	-0.477926
v	-0.48	0.12	-0.477543
n	-0.808542	0.20431	-0.551831
v	-0.504266	0.08	0.84
n	-0.444158	0.0735603	0.892924
v	-0.48	0.08	0.850313
n	-0.425745	0.073013	0.901893
v	-0.511248	0.08	-0.44
n	-0.865127	0.142731	-0.480815
v	-0.48	0.11302	-0.48
n	-0.806579	0.193873	-0.558429
v	-0.487036	0.08	-0.48
n	-0.826948	0.137752	-0.545143
v	-0.48	0.08	-0.489113
n	-0.804241	0.145028	-0.576337
v	-0.508943	0.04	0.84
n	-0.450308	0.0348251	0.892194
v	-0.48	0.04	0.852541
n	-0.426384	0.0358973	0.90383
v	-0.515791	0.04	-0.44
n	-0.876196	0.0680919	-0.477121
v	-0.492043	0.04	-0.48
n	-0.836798	0.0651559	-0.543621
v	-0.48	0.04	-0.495904
n	-0.808203	0.074383	-0.584188
v	-0.510483	0	0.84
n	-0.451202	-0.00143141	0.892421
v	-0.48	0	0.853293
n	-0.423427	-7.07732e-08	0.90593
v	-0.517287	0	-0.44
n	-0.875774	4.33507e-08	-0.482721
v	-0.493691	0	-0.48
n	-0.837239	4.82279e-08	-0.546837
v	-0.48	0	-0.498196
n	-0.808663	5.06718e-08	-0.588273
v	-0.508943	-0.04	0.84
n	-0.450308	-0.0348251	0.892194
v	-0.48	-0.04	0.852541
n	-0.426384	-0.0358973	0.90383
v	-0.515791	-0.04	-0.44
n	-0.876196	-0.0680917	-0.477121
v	-0.492043	-0.04	-0.48
n	-0.836798	-0.0651557	-0.543621
v	-0.48	-0.04	-0.495904
n	-0.808203	-0.0743828	-0.584188
v	-0.504266	-0.08	0.84
n	-0.444158	-0.0735603	0.892924
v	-0.48	-0.08	0.850313
n	-0.425745	-0.0730128	0.901892
v	-0.511248	-0.08	-0.44
n	-0.865127	-0.142731	-0.480815
v	-0.487036	-0.08	-0.48
n	-0.826948	-0.137752	-0.545143
v	-0.48	-0.08	-0.489113
n	-0.804241	-0.145028	-0.576337
v	-0.496266	-0.12	0.84
n	-0.438964	-0.108224	0.891963
v	-0.48	-0.12	0.846691
n	-0.427261	-0.106826	0.897795
v	-0.50348	-0.12	-0.44
n	-0.852994	-0.20973	-0.477926
v	-0.48	-0.12	-0.477543
n	-0.808542	-0.20431	-0.551831
v	-0.48	-0.11302	-0.48
n	-0.806579	-0.193873	-0.558429
v	-0.484608	-0.16	0.84
n	-0.425408	-0.141457	0.893878
v	-0.48	-0.16	0.841809
n	-0.423067	-0.142433	0.894834
v	-0.512558	-0.16	-0.4
n	-0.872233	-0.273467	-0.405494
v	-0.492167	-0.16	-0.44
n	-0.840447	-0.271929	-0.468725
v	-0.48	-0.16	-0.458566
n	-0.812953	-0.27587	-0.512839
v	-0.48	-0.172142	0.84
n	-0.426039	-0.149811	0.892215
v	-0.48	-0.2	0.834156
n	-0.421047	-0.177272	0.889547
v	-0.515185	-0.2	-0.36
n	-0.878005	-0.336504	-0.3404
v	-0.498483	-0.2	-0.4
n	-0.852362	-0.337066	-0.399831
v	-0.48	-0.2	-0.434088
n	-0.806919	-0.346229	-0.478548
v	-0.48	-0.192059	-0.44
n	-0.806724	-0.334969	-0.486819
v	-0.48	-0.24	0.824562
n	-0.415886	-0.212243	0.884303
v	-0.511805	-0.24	-0.32
n	-0.869771	-0.407018	-0.278991
v	-0.498084	-0.24	-0.36
n	-0.85226	-0.400079	-0.337029
v	-0.480026	-0.24	-0.4
n	-0.813458	-0.411715	-0.410824
v	-0.48	-0.24	-0.400044
n	-0.813458	-0.411715	-0.410825
v	-0.512366	-0.28	0.8
n	-0.436442	-0.243309	0.866209
v	-0.48	-0.28	0.81413
n	-0.413234	-0.244567	0.877169
v	-0.516271	-0.28	-0.2
n	-0.874242	-0.469902	-0.122036
v	-0.510565	-0.28	-0.24
n	-0.861411	-0.478064	-0.171543
v	-0.502389	-0.28	-0.28
n	-0.849988	-0.475893	-0.225933
v	-0.491124	-0.28	-0.32
n	-0.840066	-0.470449	-0.270125
v	-0.48	-0.28	-0.349452
n	-0.811819	-0.479654	-0.332989
v	-0.48	-0.273332	-0.36
n	-0.807987	-0.476404	-0.346693
v	-0.48	-0.240048	-0.4
n	-0.813458	-0.411716	-0.410824
v	-0.488385	-0.32	0.8
n	-0.41683	-0.271949	0.86735
v	-0.48	-0.32	0.803256
n	-0.41327	-0.273374	0.868605
v	-0.515543	-0.32	0.24
n	-0.834852	-0.525161	-0.16501
v	-0.509664	-0.32	0.2
n	-0.835604	-0.534868	-0.125228
v	-0.505643	-0.32	0.16
n	-0.837864	-0.538205	-0.0912091
v	-0.503173	-0.32	0.12
n	-0.841222	-0.537455	-0.0590632
v	-0.501895	-0.32	0.08
n	-0.841164	-0.539558	-0.0363375
v	-0.501423	-0.32	0.04
n	-0.842161	-0.538866	-0.0197004
v	-0.501355	-0.32	0
n	-0.84229	-0.538878	-0.0125631
v	-0.501288	-0.32	-0.04
n	-0.843747	-0.536452	-0.0176307
v	-0.500814	-0.32	-0.08
n	-0.843597	-0.536054	-0.0314652
v	-0.499525	-0.32	-0.12
n	-0.841051	-0.538219	-0.0543413
v	-0.496997	-0.32	-0.16
n	-0.839513	-0.537013	-0.082672
v	-0.492776	-0.32	-0.2
n	-0.838102	-0.531952	-0.120881
v	-0.486361	-0.32	-0.24
n	-0.830515	-0.529986	-0.171347
v	-0.48	-0.32	-0.267675
n	-0.814428	-0.542588	-0.205682
v	-0.48	-0.315954	-0.28
n	-0.813428	-0.536755	-0.22412
v	-0.48	-0.297865	-0.32
n	-0.816468	-0.504821	-0.280242
v	-0.48	-0.331949	0.8
n	-0.409825	-0.284126	0.866785
v	-0.48	-0.36	0.788674
n	-0.409713	-0.305191	0.859647
v	-0.509504	-0.36	0.32
n	-0.781424	-0.565241	-0.264348
v	-0.497789	-0.36	0.28
n	-0.784259	-0.58132	-0.216806
v	-0.488611	-0.36	0.24
n	-0.791299	-0.588599	-0.165524
v	-0.481837	-0.36	0.2
n	-0.789641	-0.60183	-0.119448
v	-0.48	-0.36	0.184145
n	-0.79098	-0.601629	-0.111323
v	-0.48	-0.356541	0.16
n	-0.798006	-0.597096	-0.0816234
v	-0.48	-0.353021	0.12
n	-0.805692	-0.590035	-0.0521522
v	-0.48	-0.3512	0.08
n	-0.806778	-0.59004	-0.0310131
v	-0.48	-0.350527	0.04
n	-0.807392	-0.589724	-0.0185335
v	-0.48	-0.350431	0
n	-0.805754	-0.592033	-0.0160303
v	-0.48	-0.350335	-0.04
n	-0.807506	-0.589531	-0.0196924
v	-0.48	-0.34966	-0.08
n	-0.81017	-0.585289	-0.0325966
v	-0.48	-0.347823	-0.12
n	-0.809202	-0.585073	-0.0536872
v	-0.48	-0.34422	-0.16
n	-0.810095	-0.579839	-0.0867931
v	-0.48	-0.338206	-0.2
n	-0.810495	-0.57283	-0.122325
v	-0.48	-0.329064	-0.24
n	-0.808527	-0.562486	-0.172898
v	-0.511147	-0.4	0.76
n	-0.417271	-0.328011	0.847522
v	-0.48	-0.4	0.773104
n	-0.398859	-0.336896	0.852885
v	-0.514368	-0.4	0.4
n	-0.720799	-0.571888	-0.391655
v	-0.494873	-0.4	0.36
n	-0.730381	-0.604421	-0.318149
v	-0.48	-0.39785	0.32
n	-0.732532	-0.625351	-0.268948
v	-0.48	-0.4	0.324719
n	-0.729541	-0.62641	-0.274555
v	-0.48	-0.382821	0.28
n	-0.767054	-0.605113	-0.213229
v	-0.48	-0.371046	0.24
n	-0.781412	-0.601235	-0.167072
v	-0.48	-0.362356	0.2
n	-0.786529	-0.606339	-0.117156
v	-0.48	-0.436403	0.76
n	-0.395682	-0.358143	0.845677
v	-0.48	-0.44	0.757922
n	-0.392587	-0.364506	0.8444
v	-0.506596	-0.44	0.44
n	-0.671842	-0.579091	-0.461824
v	-0.480178	-0.44	0.4
n	-0.677856	-0.624404	-0.388112
v	-0.48	-0.44	0.399704
n	-0.677857	-0.624404	-0.388112
v	-0.48	-0.417383	0.36
n	-0.711698	-0.62091	-0.328568
v	-0.48	-0.48	0.737538
n	-0.386948	-0.386948	0.836984
v	-0.501823	-0.48	0.48
n	-0.60789	-0.591638	-0.529561
v	-0.48	-0.468615	0.44
n	-0.63633	-0.620286	-0.458616
v	-0.48	-0.48	0.455403
n	-0.62187	-0.62187	-0.475978
v	-0.48	-0.440191	0.4
n	-0.677857	-0.624403	-0.388112
v	-0.481806	-0.52	0.72
n	-0.43516	-0.468823	0.768662
v	-0.48	-0.52	0.720556
n	-0.427662	-0.463734	0.775923
v	-0.502208	-0.52	0.52
n	-0.587727	-0.613268	-0.527712
v	-0.48	-0.501823	0.48
n	-0.591638	-0.60789	-0.529561
v	-0.48	-0.52	0.501206
n	-0.569699	-0.604426	-0.556877
v	-0.48	-0.521695	0.72
n	-0.426761	-0.475789	0.76909
v	-0.48	-0.56	0.696634
n	-0.462581	-0.543017	0.700822
v	-0.510799	-0.56	0.56
n	-0.647818	-0.69026	-0.322293
v	-0.48	-0.540844	0.52
n	-0.568676	-0.636831	-0.520628
v	-0.48	-0.56	0.54005
n	-0.591699	-0.683259	-0.427843
v	-0.48	-0.599263	0.68
n	-0.456909	-0.603743	0.653244
v	-0.48	-0.6	0.67914
n	-0.47918	-0.596635	0.643749
v	-0.48	-0.587447	0.56
n	-0.593682	-0.736125	-0.325058
v	-0.48	-0.6	0.573412
n	-0.630646	-0.766968	-0.118513
v	-0.48	-0.64	0.651823
n	-0.525149	-0.730926	0.435851
v	-0.487085	-0.64	0.6
n	-0.608661	-0.766954	0.203258
v	-0.48	-0.64	0.598401
n	-0.59732	-0.784899	0.164751
v	-0.488716	-0.68	0.64
n	-0.517878	-0.736183	0.435702
v	-0.48	-0.68	0.640396
n	-0.514458	-0.750086	0.415577
v	-0.48	-0.64612	0.6
n	-0.591706	-0.784464	0.185744
v	-0.48	-0.68	0.638426
n	-0.510915	-0.761161	0.3995
v	-0.48	-0.688479	0.64
n	-0.517769	-0.760705	0.391463
v	-0.44	0.68	0.646824
n	-0.504707	0.748945	0.429362
v	-0.44	0.715225	0.64
n	-0.463009	0.778339	0.424041
v	-0.44	0.68	0.612907
n	-0.537734	0.788975	0.297257
v	-0.44	0.64	0.670131
n	-0.463685	0.682077	0.565479
v	-0.44	0.674421	0.6
n	-0.548023	0.82013	0.164495
v	-0.44	0.64	0.581653
n	-0.580492	0.814126	-0.0150798
v	-0.44	0.631044	0.68
n	-0.446755	0.614267	0.650451
v	-0.479019	0.6	0.68
n	-0.479142	0.59663	0.643782
v	-0.44	0.6	0.692408
n	-0.438548	0.580332	0.686215
v	-0.44	0.618519	0.56
n	-0.566108	0.779272	-0.268805
v	-0.463277	0.6	0.56
n	-0.579877	0.752854	-0.311374
v	-0.44	0.6	0.5473
n	-0.535279	0.744188	-0.399576
v	-0.44	0.56	0.716824
n	-0.391762	0.515438	0.762133
v	-0.44	0.573933	0.52
n	-0.526352	0.676644	-0.514885
v	-0.456849	0.56	0.52
n	-0.53378	0.663821	-0.523852
v	-0.44	0.56	0.50743
n	-0.518994	0.64702	-0.558579
v	-0.44	0.52	0.73599
n	-0.361846	0.427287	0.828549
v	-0.44	0.556139	0.72
n	-0.389288	0.493613	0.77769
v	-0.44	0.537441	0.48
n	-0.536356	0.654781	-0.532526
v	-0.46	0.52	0.48
n	-0.561147	0.633031	-0.533278
v	-0.44	0.52	0.459512
n	-0.573518	0.666807	-0.475862
v	-0.44	0.48	0.757922
n	-0.364506	0.392587	0.8444
v	-0.44	0.506596	0.44
n	-0.579091	0.671842	-0.461824
v	-0.468615	0.48	0.44
n	-0.620286	0.63633	-0.458616
v	-0.44	0.480178	0.4
n	-0.624403	0.677856	-0.388112
v	-0.440191	0.48	0.4
n	-0.624403	0.677857	-0.388112
v	-0.44	0.48	0.399704
n	-0.624404	0.677857	-0.388111
v	-0.44	0.476747	0.76
n	-0.36487	0.390226	0.845336
v	-0.476747	0.44	0.76
n	-0.390226	0.36487	0.845336
v	-0.44	0.44	0.774625
n	-0.368784	0.368784	0.853227
v	-0.44	0.459545	0.36
n	-0.654162	0.68327	-0.324367
v	-0.459545	0.44	0.36
n	-0.68327	0.654162	-0.324367
v	-0.44	0.441719	0.32
n	-0.673573	0.685573	-0.276205
v	-0.441719	0.44	0.32
n	-0.685573	0.673573	-0.276205
v	-0.44	0.44	0.315321
n	-0.680788	0.682541	-0.265829
v	-0.44	0.4	0.792279
n	-0.375876	0.340457	0.861862
v	-0.478254	0.4	0.32
n	-0.730009	0.627336	-0.271177
v	-0.44	0.428296	0.28
n	-0.696604	0.683678	-0.21755
v	-0.466051	0.4	0.28
n	-0.74423	0.635444	-0.205748
v	-0.44	0.417912	0.24
n	-0.708672	0.686391	-0.163254
v	-0.456491	0.4	0.24
n	-0.738171	0.654615	-0.163041
v	-0.44	0.410247	0.2
n	-0.721406	0.682782	-0.115684
v	-0.449434	0.4	0.2
n	-0.734656	0.667163	-0.123189
v	-0.44	0.405005	0.16
n	-0.728194	0.680216	-0.0839051
v	-0.444608	0.4	0.16
n	-0.739647	0.666937	-0.0900958
v	-0.44	0.401785	0.12
n	-0.735198	0.675698	-0.0540015
v	-0.441643	0.4	0.12
n	-0.743345	0.666767	-0.0534883
v	-0.44	0.400119	0.08
n	-0.744239	0.667097	-0.0330125
v	-0.44011	0.4	0.08
n	-0.74424	0.667096	-0.0330124
v	-0.44	0.4	0.072271
n	-0.744228	0.667219	-0.0307063
v	-0.44	0.383551	0.8
n	-0.37476	0.329039	0.866769
v	-0.459757	0.36	0.8
n	-0.392005	0.312042	0.865426
v	-0.44	0.36	0.80746
n	-0.37918	0.310767	0.871577
v	-0.477504	0.36	0.16
n	-0.791796	0.605606	-0.0793812
v	-0.474964	0.36	0.12
n	-0.792683	0.607377	-0.0524207
v	-0.47365	0.36	0.08
n	-0.797904	0.602102	-0.0286869
v	-0.44	0.399533	0.04
n	-0.745902	0.665753	-0.0200836
v	-0.473164	0.36	0.04
n	-0.802351	0.596543	-0.0191961
v	-0.44	0.39945	0
n	-0.746217	0.665455	-0.0181646
v	-0.473095	0.36	0
n	-0.798102	0.602287	-0.0168435
v	-0.44	0.399367	-0.04
n	-0.747638	0.663707	-0.023026
v	-0.473025	0.36	-0.04
n	-0.800564	0.598911	-0.0201
v	-0.44	0.398787	-0.08
n	-0.747508	0.663281	-0.0359199
v	-0.472538	0.36	-0.08
n	-0.795751	0.604861	-0.0304047
v	-0.44	0.397207	-0.12
n	-0.748063	0.661144	-0.0573657
v	-0.471213	0.36	-0.12
n	-0.79527	0.603941	-0.0529347
v	-0.44	0.394107	-0.16
n	-0.745971	0.660597	-0.0844962
v	-0.468612	0.36	-0.16
n	-0.785648	0.612472	-0.0873841
v	-0.44	0.388934	-0.2
n	-0.746177	0.654866	-0.119875
v	-0.464272	0.36	-0.2
n	-0.778271	0.614304	-0.130097
v	-0.44	0.381069	-0.24
n	-0.748994	0.640914	-0.168038
v	-0.457675	0.36	-0.24
n	-0.769961	0.615184	-0.169437
v	-0.44	0.3698	-0.28
n	-0.744839	0.630572	-0.218159
v	-0.448221	0.36	-0.28
n	-0.754625	0.616262	-0.225303
v	-0.44	0.36	-0.305249
n	-0.743981	0.614408	-0.26267
v	-0.44	0.32	0.820436
n	-0.381848	0.277245	0.881661
v	-0.477439	0.32	-0.28
n	-0.801593	0.55455	-0.223437
v	-0.44	0.35441	-0.32
n	-0.748649	0.59788	-0.286468
v	-0.46599	0.32	-0.32
n	-0.789646	0.546708	-0.278512
v	-0.44	0.334078	-0.36
n	-0.74689	0.571917	-0.339213
v	-0.450633	0.32	-0.36
n	-0.763433	0.550222	-0.338268
v	-0.44	0.32	-0.381043
n	-0.742634	0.548785	-0.383836
v	-0.44	0.28	0.833254
n	-0.385697	0.24606	0.889209
v	-0.476362	0.28	-0.36
n	-0.804857	0.485357	-0.341516
v	-0.44	0.307162	-0.4
n	-0.74832	0.52572	-0.40452
v	-0.458205	0.28	-0.4
n	-0.779022	0.477424	-0.406437
v	-0.44	0.28	-0.430887
n	-0.751104	0.477778	-0.455599
v	-0.44	0.257884	0.84
n	-0.386703	0.227366	0.893737
v	-0.450445	0.24	0.84
n	-0.398795	0.213757	0.891779
v	-0.44	0.24	0.843874
n	-0.389858	0.213997	0.895665
v	-0.44	0.271582	-0.44
n	-0.74722	0.456797	-0.4827
v	-0.458444	0.24	-0.44
n	-0.77786	0.406206	-0.47951
v	-0.44	0.24	-0.466595
n	-0.748818	0.404013	-0.5254
v	-0.469588	0.2	0.84
n	-0.414877	0.175172	0.892856
v	-0.44	0.2	0.851793
n	-0.389252	0.178024	0.903765
v	-0.477032	0.2	-0.44
n	-0.803041	0.338053	-0.49076
v	-0.44	0.222582	-0.48
n	-0.738129	0.382063	-0.556051
v	-0.451217	0.2	-0.48
n	-0.759322	0.336417	-0.557004
v	-0.44	0.2	-0.493626
n	-0.74543	0.334206	-0.57675
v	-0.44	0.16	0.858688
n	-0.389109	0.143364	0.909967
v	-0.466933	0.16	-0.48
n	-0.787417	0.275369	-0.551496
v	-0.44	0.16	-0.514638
n	-0.742412	0.275155	-0.610831
v	-0.44	0.12	0.864315
n	-0.392583	0.107094	0.91346
v	-0.478565	0.12	-0.48
n	-0.801047	0.208876	-0.560977
v	-0.44	0.147495	-0.52
n	-0.736713	0.249918	-0.628327
v	-0.448779	0.12	-0.52
n	-0.74771	0.208569	-0.63042
v	-0.44	0.12	-0.529303
n	-0.737029	0.19953	-0.645737
v	-0.44	0.08	0.868479
n	-0.39235	0.0716169	0.917024
v	-0.457686	0.08	-0.52
n	-0.76274	0.139767	-0.631421
v	-0.44	0.08	-0.539319
n	-0.738486	0.138995	-0.659787
v	-0.44	0.04	0.871037
n	-0.394634	0.0366942	0.918105
v	-0.462903	0.04	-0.52
n	-0.777694	0.0692268	-0.62482
v	-0.44	0.04	-0.54547
n	-0.736746	0.0661317	-0.672928
v	-0.44	0	0.871899
n	-0.3972	0	0.917732
v	-0.464621	0	-0.52
n	-0.774876	5.11917e-08	-0.632113
v	-0.44	0	-0.547544
n	-0.737284	6.03951e-08	-0.675583
v	-0.44	-0.04	0.871037
n	-0.394634	-0.036694	0.918105
v	-0.462903	-0.04	-0.52
n	-0.777694	-0.0692266	-0.62482
v	-0.44	-0.04	-0.54547
n	-0.736746	-0.0661315	-0.672928
v	-0.44	-0.08	0.868479
n	-0.39235	-0.0716167	0.917024
v	-0.457686	-0.08	-0.52
n	-0.76274	-0.139767	-0.631422
v	-0.44	-0.08	-0.539319
n	-0.738486	-0.138995	-0.659787
v	-0.44	-0.12	0.864315
n	-0.392583	-0.107094	0.91346
v	-0.478565	-0.12	-0.48
n	-0.801047	-0.208876	-0.560977
v	-0.448779	-0.12	-0.52
n	-0.74771	-0.208569	-0.63042
v	-0.44	-0.12	-0.529303
n	-0.737029	-0.19953	-0.645737
v	-0.44	-0.16	0.858688
n	-0.389109	-0.143364	0.909967
v	-0.466933	-0.16	-0.48
n	-0.787417	-0.275369	-0.551496
v	-0.44	-0.16	-0.514638
n	-0.742412	-0.275155	-0.610831
v	-0.44	-0.147495	-0.52
n	-0.736713	-0.249918	-0.628327
v	-0.469588	-0.2	0.84
n	-0.414877	-0.175172	0.892856
v	-0.44	-0.2	0.851794
n	-0.389252	-0.178024	0.903765
v	-0.477032	-0.2	-0.44
n	-0.803041	-0.338053	-0.49076
v	-0.451217	-0.2	-0.48
n	-0.759322	-0.336417	-0.557004
v	-0.44	-0.2	-0.493627
n	-0.74543	-0.334206	-0.57675
v	-0.450445	-0.24	0.84
n	-0.398795	-0.213757	0.891779
v	-0.44	-0.24	0.843874
