      -0.600000	       0.205556	       0.200000
      -0.602778	       0.200000	       0.200000
      -0.600000	       0.200000	       0.205556
      -0.600000	       0.205555	      -0.200000
      -0.602778	       0.200000	      -0.200000
      -0.600000	       0.200000	      -0.205556
      -0.602778	      -0.200000	       0.200000
      -0.600000	      -0.200000	       0.205555
      -0.602778	      -0.200000	      -0.200000
      -0.600000	      -0.200000	      -0.205556
      -0.600000	      -0.205556	       0.200000
      -0.600000	      -0.205556	      -0.200000
      -0.200000	       0.602778	       0.200000
      -0.205556	       0.600000	       0.200000
      -0.200000	       0.600000	       0.205556
      -0.200000	       0.602778	      -0.200000
      -0.205555	       0.600000	      -0.200000
      -0.200000	       0.600000	      -0.205556
      -0.200000	       0.205556	       0.600000
      -0.205556	       0.200000	       0.600000
      -0.200000	       0.200000	       0.602778
      -0.200000	       0.205556	      -0.600000
      -0.205556	       0.200000	      -0.600000
      -0.200000	       0.200000	      -0.602778
      -0.205555	      -0.200000	       0.600000
      -0.200000	      -0.200000	       0.602778
      -0.205555	      -0.200000	      -0.600000
      -0.200000	      -0.200000	      -0.602778
      -0.200000	      -0.205556	       0.600000
      -0.205556	      -0.600000	       0.200000
      -0.200000	      -0.600000	       0.205556
      -0.205555	      -0.600000	      -0.200000
      -0.200000	      -0.205556	      -0.600000
      -0.200000	      -0.600000	      -0.205556
      -0.200000	      -0.602778	       0.200000
      -0.200000	      -0.602778	      -0.200000
       0.200000	       0.600000	       0.205555
       0.200000	       0.602778	       0.200000
       0.200000	       0.602778	      -0.200000
       0.200000	       0.600000	      -0.205556
       0.200000	       0.200000	       0.602778
       0.200000	       0.205555	       0.600000
       0.200000	       0.205555	      -0.600000
       0.200000	       0.200000	      -0.602778
       0.200000	      -0.200000	       0.602778
       0.200000	      -0.200000	      -0.602778
       0.200000	      -0.205556	       0.600000
       0.200000	      -0.600000	       0.205555
       0.200000	      -0.205556	      -0.600000
       0.200000	      -0.600000	      -0.205556
       0.200000	      -0.602778	       0.200000
       0.200000	      -0.602778	      -0.200000
       0.205556	       0.600000	       0.200000
       0.205556	       0.600000	      -0.200000
       0.205556	       0.200000	       0.600000
       0.600000	       0.200000	       0.205556
       0.600000	       0.205556	       0.200000
       0.600000	       0.205555	      -0.200000
       0.205556	       0.200000	      -0.600000
       0.600000	       0.200000	      -0.205556
       0.205556	      -0.200000	       0.600000
       0.600000	      -0.200000	       0.205555
       0.600000	      -0.200000	      -0.205556
       0.205556	      -0.200000	      -0.600000
       0.600000	      -0.205556	       0.200000
       0.205556	      -0.600000	       0.200000
       0.600000	      -0.205556	      -0.200000
       0.205556	      -0.600000	      -0.200000
       0.602778	       0.200000	       0.200000
       0.602778	       0.200000	      -0.200000
       0.602778	      -0.200000	       0.200000
       0.602778	      -0.200000	      -0.200000
